id,nama,lokasi_resto,menu_restoran,nama_produk,delivery_time,nama_pembeli,id_pembeli,lokasi_pembeli,review,rating,harga_jual,jumlah_dilihat
1461,Seller1461,Surabaya,Jack in the Box,Donut,39,User1304,9943,Surabaya,Poor,2.97,95.52,977
1462,Seller1462,Surabaya,Panera Bread,Burger,56,User1031,6531,Surabaya,Average,1.62,27.1,929
1463,Seller1463,Jakarta,Pizza Hut,Taco,23,User3101,3101,Bandung,Poor,3.65,38.18,149
1464,Seller1464,Surabaya,Subway,Sandwich,42,User545,3098,Bandung,Excellent,3.61,53.87,419
1465,Seller1465,Bandung,Pizza Hut,Taco,18,User2382,1017,Surabaya,Excellent,1.15,26.74,715
1466,Seller1466,Surabaya,McDonald's,Coffee,49,User5967,2217,Bandung,Average,1.84,12.08,718
1467,Seller1467,Surabaya,Starbucks,Ice Cream,49,User1313,2008,Surabaya,Average,1.99,18.21,725
1468,Seller1468,Surabaya,Taco Bell,Pasta,58,User6635,7245,Bandung,Poor,2.54,63.22,567
1469,Seller1469,Bandung,Panda Express,Pizza,24,User7143,570,Jakarta,Average,2.56,29.07,310
1470,Seller1470,Bandung,Sonic Drive-In,Chicken,37,User9481,7077,Bandung,Average,3.24,81.75,5
1471,Seller1471,Surabaya,KFC,Burger,51,User5556,6894,Jakarta,Average,2.32,5.37,836
1472,Seller1472,Surabaya,Arby's,Burger,49,User6130,505,Bandung,Excellent,1.44,89.57,532
1473,Seller1473,Surabaya,Taco Bell,Chicken,34,User8032,9671,Surabaya,Poor,2.68,55.85,422
1474,Seller1474,Bandung,Little Caesars,Pasta,25,User7905,7072,Jakarta,Average,1.01,46.2,95
1475,Seller1475,Jakarta,Panera Bread,Chicken,25,User6732,5137,Surabaya,Average,1.06,13.6,913
1476,Seller1476,Jakarta,Sonic Drive-In,Pasta,58,User2776,1760,Bandung,Average,4.53,78.0,528
1477,Seller1477,Surabaya,Panera Bread,Sandwich,19,User9304,9874,Jakarta,Excellent,4.64,82.7,348
1478,Seller1478,Jakarta,Popeyes,Coffee,28,User6797,5715,Jakarta,Excellent,4.76,69.13,749
1479,Seller1479,Surabaya,Dunkin' Donuts,Taco,45,User7337,5559,Bandung,Average,3.55,89.91,992
1480,Seller1480,Surabaya,Taco Bell,Taco,25,User7353,1197,Bandung,Excellent,4.86,54.76,954
1481,Seller1481,Bandung,KFC,Salad,53,User8338,5880,Surabaya,Good,3.88,95.68,365
1482,Seller1482,Surabaya,Five Guys,Chicken,56,User8329,5049,Surabaya,Poor,3.51,69.7,686
1483,Seller1483,Bandung,Pizza Hut,Ice Cream,48,User2592,9874,Surabaya,Good,4.57,24.3,366
1484,Seller1484,Surabaya,Jack in the Box,Ice Cream,27,User5496,6770,Jakarta,Poor,3.92,45.67,731
1485,Seller1485,Surabaya,Panda Express,Burger,16,User6999,2181,Bandung,Good,3.72,71.9,717
1486,Seller1486,Surabaya,Burger King,Pizza,20,User891,8406,Surabaya,Poor,4.21,51.96,237
1487,Seller1487,Jakarta,Wendy's,Donut,47,User5660,5727,Surabaya,Average,3.45,70.75,995
1488,Seller1488,Surabaya,Starbucks,Pizza,21,User437,410,Bandung,Poor,3.66,36.32,714
1489,Seller1489,Surabaya,Popeyes,Pasta,49,User7613,4809,Surabaya,Poor,4.63,46.26,190
1490,Seller1490,Surabaya,Panera Bread,Ice Cream,48,User6195,4636,Bandung,Good,1.87,59.86,838
1491,Seller1491,Bandung,Chick-fil-A,Ice Cream,17,User6698,6464,Bandung,Average,1.02,62.11,270
1492,Seller1492,Bandung,Dunkin' Donuts,Burger,59,User2239,740,Surabaya,Average,1.26,32.28,889
1493,Seller1493,Jakarta,Five Guys,Donut,56,User5050,8126,Jakarta,Excellent,1.34,20.35,579
1494,Seller1494,Bandung,Burger King,Chicken,53,User3149,1566,Surabaya,Poor,3.21,20.71,252
1495,Seller1495,Surabaya,Starbucks,Taco,21,User6734,8636,Jakarta,Good,3.46,43.8,876
1496,Seller1496,Bandung,Wendy's,Chicken,33,User2562,7237,Jakarta,Poor,2.82,48.94,691
1497,Seller1497,Jakarta,Sonic Drive-In,Donut,50,User2711,6035,Surabaya,Average,2.3,30.65,209
1498,Seller1498,Bandung,Panda Express,Coffee,55,User1836,1830,Bandung,Good,1.87,16.1,856
1499,Seller1499,Surabaya,Wendy's,Salad,21,User4986,9269,Bandung,Average,4.99,39.17,938
1500,Seller1500,Surabaya,Little Caesars,Burger,51,User1259,1581,Jakarta,Average,1.25,60.06,646
1501,Seller1501,Jakarta,Pizza Hut,Sandwich,36,User8183,2063,Bandung,Excellent,1.01,37.49,541
1502,Seller1502,Bandung,Starbucks,Burger,45,User4742,2960,Jakarta,Poor,1.41,46.69,648
1503,Seller1503,Jakarta,Domino's Pizza,Pasta,47,User4983,2092,Surabaya,Good,3.19,32.77,219
1504,Seller1504,Surabaya,Five Guys,Pasta,34,User2752,4700,Bandung,Average,4.38,68.9,557
1505,Seller1505,Surabaya,Wendy's,Sandwich,48,User9887,6855,Bandung,Average,4.39,26.09,493
1506,Seller1506,Jakarta,Pizza Hut,Sandwich,20,User8532,8368,Bandung,Good,2.42,23.77,977
1507,Seller1507,Jakarta,Starbucks,Pasta,46,User6155,5388,Bandung,Excellent,1.83,84.65,935
1508,Seller1508,Surabaya,Jack in the Box,Pizza,19,User9944,2659,Jakarta,Poor,1.08,28.55,489
1509,Seller1509,Surabaya,Chipotle,Chicken,39,User1665,3900,Bandung,Poor,4.41,24.83,434
1510,Seller1510,Bandung,Chipotle,Pizza,17,User4660,1924,Jakarta,Average,3.27,32.65,84
1511,Seller1511,Surabaya,Sonic Drive-In,Pizza,24,User6587,2744,Bandung,Average,3.42,39.25,436
1512,Seller1512,Jakarta,McDonald's,Pasta,39,User3592,9046,Jakarta,Excellent,3.09,45.26,205
1513,Seller1513,Jakarta,Popeyes,Burger,54,User3371,2047,Surabaya,Good,3.64,30.84,399
1514,Seller1514,Surabaya,Jack in the Box,Pasta,49,User6865,1948,Bandung,Average,2.65,41.97,414
1515,Seller1515,Bandung,Five Guys,Donut,18,User8301,4738,Bandung,Excellent,1.98,15.04,959
1516,Seller1516,Surabaya,Taco Bell,Salad,33,User3376,8488,Bandung,Poor,3.34,91.29,273
1517,Seller1517,Surabaya,Domino's Pizza,Coffee,42,User394,2281,Surabaya,Poor,4.65,52.32,426
1518,Seller1518,Bandung,Taco Bell,Taco,30,User9297,3962,Surabaya,Average,1.74,65.99,452
1519,Seller1519,Bandung,Jack in the Box,Ice Cream,59,User8958,714,Jakarta,Excellent,3.09,52.58,868
1520,Seller1520,Surabaya,Subway,Donut,20,User5685,2905,Surabaya,Good,2.78,54.94,342
1521,Seller1521,Bandung,Sonic Drive-In,Donut,56,User8395,3935,Jakarta,Good,4.8,45.22,84
1522,Seller1522,Surabaya,Panda Express,Salad,58,User1744,9896,Jakarta,Average,2.29,46.03,675
1523,Seller1523,Surabaya,Subway,Salad,29,User1942,5688,Surabaya,Poor,3.31,58.7,729
1524,Seller1524,Surabaya,Pizza Hut,Pasta,28,User2113,8168,Bandung,Good,1.96,28.99,987
1525,Seller1525,Surabaya,Pizza Hut,Salad,38,User6327,5080,Bandung,Average,4.55,75.65,532
1526,Seller1526,Bandung,Chipotle,Burger,38,User1376,136,Bandung,Average,3.13,51.65,255
1527,Seller1527,Bandung,Taco Bell,Pizza,23,User3494,850,Surabaya,Excellent,2.04,35.66,580
1528,Seller1528,Surabaya,Starbucks,Ice Cream,41,User1307,8429,Bandung,Excellent,4.39,96.95,835
1529,Seller1529,Jakarta,McDonald's,Salad,43,User7526,2828,Bandung,Poor,3.04,82.75,654
1530,Seller1530,Jakarta,Popeyes,Donut,29,User346,4839,Bandung,Good,1.59,96.34,593
1531,Seller1531,Jakarta,Taco Bell,Sandwich,39,User5494,9304,Jakarta,Excellent,2.65,27.2,357
1532,Seller1532,Bandung,Domino's Pizza,Pasta,40,User6317,3932,Surabaya,Good,2.2,53.26,540
1533,Seller1533,Bandung,Chipotle,Ice Cream,39,User6841,5575,Jakarta,Poor,3.88,84.14,853
1534,Seller1534,Jakarta,KFC,Burger,30,User7780,3793,Bandung,Average,2.42,49.66,744
1535,Seller1535,Jakarta,Taco Bell,Burger,38,User3359,6965,Jakarta,Excellent,3.43,17.21,463
1536,Seller1536,Surabaya,Subway,Sandwich,38,User1999,8170,Surabaya,Poor,2.82,58.72,166
1537,Seller1537,Bandung,Wendy's,Pasta,40,User5867,7325,Surabaya,Excellent,1.96,10.23,323
1538,Seller1538,Jakarta,Chipotle,Taco,44,User9856,3223,Bandung,Poor,2.49,75.32,172
1539,Seller1539,Jakarta,Domino's Pizza,Pasta,21,User5427,8328,Bandung,Average,2.49,5.07,604
1540,Seller1540,Jakarta,Pizza Hut,Chicken,58,User4198,9103,Bandung,Average,3.36,83.49,30
1541,Seller1541,Jakarta,Jack in the Box,Pizza,55,User9688,4674,Jakarta,Good,4.13,7.5,44
1542,Seller1542,Jakarta,Popeyes,Pasta,41,User285,3820,Jakarta,Good,3.92,98.91,700
1543,Seller1543,Bandung,Chipotle,Donut,42,User7751,1642,Jakarta,Excellent,2.69,85.91,341
1544,Seller1544,Bandung,Panda Express,Salad,54,User2001,1689,Surabaya,Excellent,1.84,78.75,70
1545,Seller1545,Jakarta,KFC,Pizza,26,User2401,7753,Jakarta,Excellent,1.8,69.3,697
1546,Seller1546,Jakarta,Wendy's,Burger,25,User6525,8604,Jakarta,Good,2.54,89.95,230
1547,Seller1547,Bandung,McDonald's,Coffee,42,User6598,9482,Jakarta,Excellent,2.74,34.19,409
1548,Seller1548,Surabaya,Pizza Hut,Pasta,15,User1265,6827,Bandung,Excellent,4.83,99.34,760
1549,Seller1549,Surabaya,Dunkin' Donuts,Taco,37,User3514,4824,Surabaya,Average,1.9,52.17,553
1550,Seller1550,Jakarta,Dunkin' Donuts,Ice Cream,17,User9067,7306,Surabaya,Average,1.4,53.53,372
1551,Seller1551,Surabaya,Domino's Pizza,Taco,57,User7124,4527,Surabaya,Average,3.41,6.8,842
1552,Seller1552,Bandung,Dunkin' Donuts,Pasta,43,User8578,3182,Surabaya,Excellent,3.82,54.63,365
1553,Seller1553,Jakarta,Little Caesars,Salad,34,User497,9014,Jakarta,Good,2.39,96.31,821
1554,Seller1554,Jakarta,McDonald's,Taco,40,User1678,132,Bandung,Excellent,2.73,40.37,226
1555,Seller1555,Surabaya,Taco Bell,Salad,57,User6716,2310,Bandung,Poor,4.44,36.29,429
1556,Seller1556,Surabaya,Starbucks,Coffee,21,User4074,2494,Bandung,Poor,2.81,26.68,172
1557,Seller1557,Surabaya,Panera Bread,Ice Cream,57,User5052,3718,Jakarta,Average,4.74,21.41,615
1558,Seller1558,Bandung,Wendy's,Pasta,27,User852,6670,Jakarta,Poor,3.87,40.31,434
1559,Seller1559,Surabaya,Little Caesars,Donut,15,User5316,2910,Surabaya,Good,2.37,50.53,536
1560,Seller1560,Surabaya,Subway,Coffee,50,User9057,6344,Bandung,Average,1.02,82.47,199
1561,Seller1561,Bandung,Popeyes,Chicken,45,User5158,5451,Surabaya,Good,2.19,93.78,34
1562,Seller1562,Bandung,Pizza Hut,Chicken,27,User5041,4696,Bandung,Excellent,3.56,23.8,223
1563,Seller1563,Surabaya,Chick-fil-A,Burger,25,User2239,3652,Bandung,Average,3.03,33.3,999
1564,Seller1564,Bandung,Jack in the Box,Donut,53,User5435,7884,Jakarta,Good,3.44,61.86,862
1565,Seller1565,Bandung,Chick-fil-A,Salad,35,User3276,6931,Jakarta,Good,2.75,82.78,702
1566,Seller1566,Surabaya,Burger King,Taco,38,User525,2323,Surabaya,Poor,1.9,35.86,239
1567,Seller1567,Bandung,Sonic Drive-In,Ice Cream,37,User4900,4089,Jakarta,Good,2.63,96.6,253
1568,Seller1568,Bandung,Chipotle,Pizza,16,User7375,5636,Jakarta,Poor,1.28,36.99,608
1569,Seller1569,Jakarta,McDonald's,Burger,43,User8406,2350,Jakarta,Poor,4.57,7.91,54
1570,Seller1570,Bandung,Subway,Burger,24,User2753,1821,Bandung,Average,4.7,37.63,242
1571,Seller1571,Bandung,Panera Bread,Pasta,17,User2776,8122,Jakarta,Poor,2.22,24.95,136
1572,Seller1572,Bandung,Popeyes,Donut,50,User6590,6977,Surabaya,Excellent,4.66,8.32,39
1573,Seller1573,Jakarta,Taco Bell,Coffee,26,User7212,6681,Bandung,Average,3.13,54.16,924
1574,Seller1574,Jakarta,Five Guys,Sandwich,40,User3357,1681,Bandung,Excellent,2.49,73.17,541
1575,Seller1575,Jakarta,Popeyes,Taco,25,User4877,9636,Jakarta,Excellent,1.73,9.26,22
1576,Seller1576,Jakarta,Taco Bell,Ice Cream,19,User9372,4109,Jakarta,Excellent,1.05,21.66,579
1577,Seller1577,Surabaya,Panda Express,Chicken,26,User9351,2943,Surabaya,Average,2.13,23.16,564
1578,Seller1578,Jakarta,McDonald's,Pasta,42,User7186,1148,Surabaya,Good,1.88,16.01,595
1579,Seller1579,Jakarta,Dunkin' Donuts,Chicken,53,User4505,5945,Jakarta,Good,4.02,14.08,120
1580,Seller1580,Surabaya,Starbucks,Coffee,47,User3680,5891,Jakarta,Excellent,1.05,65.13,613
1581,Seller1581,Surabaya,Little Caesars,Salad,50,User6423,394,Surabaya,Good,4.15,53.62,673
1582,Seller1582,Bandung,Little Caesars,Coffee,44,User2366,4008,Bandung,Good,2.27,45.84,954
1583,Seller1583,Jakarta,Pizza Hut,Donut,40,User1565,9270,Jakarta,Good,2.12,36.72,97
1584,Seller1584,Jakarta,Jack in the Box,Chicken,27,User5243,4040,Bandung,Excellent,2.99,48.41,151
1585,Seller1585,Surabaya,Taco Bell,Burger,40,User8706,6265,Bandung,Poor,4.8,69.19,654
1586,Seller1586,Surabaya,Little Caesars,Pasta,26,User8451,2787,Jakarta,Poor,3.4,20.55,663
1587,Seller1587,Jakarta,Domino's Pizza,Ice Cream,56,User3462,3235,Jakarta,Average,2.27,81.2,796
1588,Seller1588,Bandung,Sonic Drive-In,Pasta,56,User4153,243,Jakarta,Poor,2.18,94.49,347
1589,Seller1589,Bandung,McDonald's,Pizza,42,User154,2299,Bandung,Excellent,1.96,9.54,664
1590,Seller1590,Bandung,Chick-fil-A,Salad,56,User7846,4411,Bandung,Excellent,1.99,82.86,258
1591,Seller1591,Surabaya,Little Caesars,Ice Cream,18,User4163,845,Bandung,Average,2.64,61.2,925
1592,Seller1592,Bandung,Sonic Drive-In,Burger,58,User8560,5903,Surabaya,Excellent,2.81,36.93,102
1593,Seller1593,Bandung,Burger King,Ice Cream,59,User6392,5760,Bandung,Average,4.65,8.64,656
1594,Seller1594,Surabaya,Panda Express,Pizza,37,User2697,3656,Bandung,Poor,2.22,64.87,472
1595,Seller1595,Surabaya,Subway,Coffee,59,User8795,7215,Jakarta,Average,1.89,80.91,655
1596,Seller1596,Surabaya,Domino's Pizza,Donut,16,User505,6350,Jakarta,Excellent,4.02,83.2,532
1597,Seller1597,Surabaya,Arby's,Donut,34,User6835,1941,Surabaya,Good,1.26,62.85,43
1598,Seller1598,Jakarta,Taco Bell,Pasta,53,User6496,5363,Jakarta,Good,3.1,5.23,336
1599,Seller1599,Surabaya,Taco Bell,Burger,24,User2544,6317,Surabaya,Poor,2.83,12.88,131
1600,Seller1600,Jakarta,Popeyes,Taco,32,User8967,2638,Bandung,Poor,2.46,45.63,840
1601,Seller1601,Bandung,Taco Bell,Ice Cream,58,User9762,19,Surabaya,Excellent,1.44,52.27,904
1602,Seller1602,Surabaya,McDonald's,Pasta,56,User1388,6714,Jakarta,Excellent,3.22,96.5,493
1603,Seller1603,Bandung,Domino's Pizza,Sandwich,28,User9123,9192,Bandung,Excellent,1.09,80.73,616
1604,Seller1604,Bandung,Domino's Pizza,Pizza,55,User4088,7908,Jakarta,Excellent,2.1,75.48,311
1605,Seller1605,Surabaya,Five Guys,Sandwich,15,User3712,1323,Bandung,Poor,4.55,57.65,784
1606,Seller1606,Bandung,Taco Bell,Burger,29,User9492,720,Bandung,Excellent,1.52,5.23,987
1607,Seller1607,Jakarta,Chipotle,Pasta,54,User5948,798,Surabaya,Average,3.74,11.86,205
1608,Seller1608,Jakarta,McDonald's,Chicken,29,User2019,5268,Bandung,Good,2.9,45.61,228
1609,Seller1609,Bandung,Burger King,Donut,50,User5886,9010,Jakarta,Excellent,2.77,26.75,320
1610,Seller1610,Bandung,Chipotle,Donut,47,User786,5932,Jakarta,Good,2.51,9.28,86
1611,Seller1611,Bandung,Starbucks,Pasta,37,User1401,5296,Surabaya,Average,3.35,90.17,260
1612,Seller1612,Jakarta,Pizza Hut,Sandwich,24,User234,6811,Jakarta,Poor,4.4,82.59,956
1613,Seller1613,Jakarta,Little Caesars,Burger,48,User1075,3870,Surabaya,Average,2.58,94.44,166
1614,Seller1614,Bandung,Wendy's,Donut,16,User4720,2360,Jakarta,Poor,1.17,9.19,280
1615,Seller1615,Bandung,Chipotle,Coffee,28,User7645,3573,Jakarta,Average,4.96,90.84,750
1616,Seller1616,Bandung,Panera Bread,Burger,40,User9036,3533,Jakarta,Average,1.23,37.87,867
1617,Seller1617,Surabaya,Wendy's,Burger,18,User2932,4805,Bandung,Average,4.46,63.84,366
1618,Seller1618,Bandung,Five Guys,Ice Cream,58,User9864,1575,Jakarta,Excellent,3.05,87.45,832
1619,Seller1619,Jakarta,Panera Bread,Ice Cream,33,User5408,7937,Bandung,Excellent,3.88,75.37,315
1620,Seller1620,Jakarta,Domino's Pizza,Chicken,59,User8181,3795,Surabaya,Good,2.44,98.12,779
1621,Seller1621,Jakarta,Five Guys,Sandwich,44,User5062,833,Jakarta,Excellent,4.26,48.05,814
1622,Seller1622,Jakarta,Subway,Taco,16,User8172,5211,Bandung,Average,4.4,67.44,495
1623,Seller1623,Surabaya,Panda Express,Taco,28,User5139,5197,Bandung,Average,3.72,88.48,43
1624,Seller1624,Surabaya,Popeyes,Taco,27,User4070,4185,Bandung,Excellent,4.89,52.44,44
1625,Seller1625,Surabaya,Chick-fil-A,Pasta,30,User4086,3166,Surabaya,Poor,4.03,99.92,134
1626,Seller1626,Bandung,McDonald's,Taco,36,User6823,7046,Bandung,Poor,3.78,28.94,722
1627,Seller1627,Bandung,Chick-fil-A,Chicken,56,User1095,7518,Bandung,Poor,4.89,7.52,477
1628,Seller1628,Surabaya,Five Guys,Ice Cream,38,User5986,6839,Jakarta,Average,1.91,29.76,984
1629,Seller1629,Jakarta,Popeyes,Burger,44,User3555,3034,Jakarta,Excellent,3.5,11.02,331
1630,Seller1630,Bandung,Taco Bell,Coffee,47,User6098,8274,Surabaya,Good,3.92,58.32,384
1631,Seller1631,Surabaya,Starbucks,Burger,59,User1137,6144,Bandung,Good,1.9,76.79,311
1632,Seller1632,Bandung,Jack in the Box,Donut,46,User1973,3023,Jakarta,Poor,1.7,14.31,954
1633,Seller1633,Jakarta,Panera Bread,Burger,19,User52,2850,Surabaya,Excellent,1.24,47.91,807
1634,Seller1634,Surabaya,Pizza Hut,Sandwich,56,User7620,2185,Surabaya,Excellent,2.97,42.17,362
1635,Seller1635,Bandung,Sonic Drive-In,Donut,48,User7097,1962,Bandung,Good,4.79,96.18,940
1636,Seller1636,Surabaya,Little Caesars,Salad,46,User1635,1648,Surabaya,Excellent,4.42,24.95,321
1637,Seller1637,Surabaya,Arby's,Donut,57,User3330,8021,Jakarta,Excellent,4.46,71.58,815
1638,Seller1638,Surabaya,KFC,Chicken,17,User6310,5127,Bandung,Poor,1.19,91.55,780
1639,Seller1639,Jakarta,Dunkin' Donuts,Pasta,37,User6918,9433,Jakarta,Good,1.16,13.1,129
1640,Seller1640,Bandung,Popeyes,Pasta,57,User9720,9583,Jakarta,Excellent,3.25,84.57,197
1641,Seller1641,Bandung,Panda Express,Coffee,44,User6922,5957,Bandung,Average,1.85,83.46,573
1642,Seller1642,Surabaya,Panera Bread,Chicken,15,User6124,907,Surabaya,Excellent,2.24,26.18,491
1643,Seller1643,Surabaya,Five Guys,Coffee,32,User3180,3876,Bandung,Excellent,1.07,56.49,69
1644,Seller1644,Surabaya,Dunkin' Donuts,Ice Cream,28,User8164,3637,Jakarta,Average,3.19,94.4,537
1645,Seller1645,Bandung,Panda Express,Ice Cream,52,User3989,4756,Jakarta,Excellent,1.32,14.51,732
1646,Seller1646,Surabaya,KFC,Taco,37,User6538,3365,Jakarta,Good,1.66,93.06,603
1647,Seller1647,Jakarta,Chipotle,Salad,59,User9998,2726,Jakarta,Average,1.31,63.47,84
1648,Seller1648,Bandung,Popeyes,Coffee,35,User4053,799,Jakarta,Excellent,2.4,49.22,275
1649,Seller1649,Surabaya,Five Guys,Burger,41,User8009,6640,Jakarta,Poor,4.71,86.78,685
1650,Seller1650,Surabaya,Taco Bell,Coffee,57,User2376,1067,Surabaya,Average,1.93,82.88,242
1651,Seller1651,Surabaya,Taco Bell,Sandwich,52,User8638,100,Bandung,Excellent,2.82,95.28,630
1652,Seller1652,Bandung,Subway,Sandwich,27,User6694,7462,Surabaya,Poor,2.25,51.33,663
1653,Seller1653,Jakarta,Little Caesars,Sandwich,24,User7327,2318,Surabaya,Good,2.05,94.9,809
1654,Seller1654,Jakarta,Domino's Pizza,Burger,21,User2801,48,Bandung,Good,2.36,64.07,586
1655,Seller1655,Jakarta,Wendy's,Sandwich,24,User500,5838,Jakarta,Average,3.47,64.66,642
1656,Seller1656,Surabaya,Sonic Drive-In,Pasta,57,User2084,1263,Jakarta,Average,1.74,23.11,586
1657,Seller1657,Surabaya,Popeyes,Taco,38,User4525,1490,Jakarta,Good,1.16,76.9,538
1658,Seller1658,Surabaya,Pizza Hut,Taco,35,User7201,1294,Jakarta,Good,1.89,47.77,249
1659,Seller1659,Surabaya,Arby's,Ice Cream,58,User8497,3704,Jakarta,Excellent,1.24,13.66,580
1660,Seller1660,Jakarta,Burger King,Coffee,45,User376,4257,Surabaya,Average,1.67,30.59,691
1661,Seller1661,Bandung,Arby's,Salad,34,User5156,5515,Bandung,Excellent,1.81,39.7,357
1662,Seller1662,Jakarta,McDonald's,Salad,34,User8579,4606,Bandung,Poor,2.3,29.27,339
1663,Seller1663,Jakarta,McDonald's,Pasta,24,User7682,4525,Bandung,Good,2.68,17.19,905
1664,Seller1664,Bandung,Taco Bell,Coffee,58,User7011,3894,Bandung,Average,1.51,86.63,707
1665,Seller1665,Bandung,KFC,Salad,56,User559,6462,Bandung,Good,2.55,92.6,209
1666,Seller1666,Bandung,Five Guys,Pizza,52,User8090,3981,Jakarta,Excellent,4.18,55.72,944
1667,Seller1667,Bandung,McDonald's,Sandwich,32,User7022,9716,Jakarta,Good,1.93,28.08,294
1668,Seller1668,Jakarta,Subway,Donut,49,User3572,3587,Jakarta,Excellent,3.71,31.12,487
1669,Seller1669,Surabaya,Arby's,Coffee,47,User2009,2292,Jakarta,Poor,3.07,49.83,390
1670,Seller1670,Bandung,Chipotle,Pasta,21,User3302,9891,Jakarta,Poor,2.94,52.34,428
1671,Seller1671,Jakarta,Arby's,Burger,22,User9728,409,Surabaya,Excellent,3.32,38.64,56
1672,Seller1672,Bandung,Sonic Drive-In,Burger,48,User8614,9256,Surabaya,Average,3.34,75.9,100
1673,Seller1673,Jakarta,Sonic Drive-In,Pizza,29,User3997,6522,Surabaya,Poor,2.38,15.0,465
1674,Seller1674,Jakarta,Starbucks,Chicken,23,User3088,6799,Bandung,Average,1.62,24.66,426
1675,Seller1675,Surabaya,Burger King,Ice Cream,17,User2216,1671,Jakarta,Poor,4.39,33.89,657
1676,Seller1676,Jakarta,Panda Express,Burger,19,User1005,1350,Surabaya,Poor,3.61,63.53,826
1677,Seller1677,Jakarta,Domino's Pizza,Pasta,31,User6344,7668,Surabaya,Excellent,2.29,97.02,485
1678,Seller1678,Bandung,Burger King,Taco,18,User618,5895,Surabaya,Excellent,1.12,78.93,583
1679,Seller1679,Bandung,Five Guys,Ice Cream,19,User6396,8762,Bandung,Average,3.17,91.97,43
1680,Seller1680,Surabaya,Starbucks,Coffee,38,User6987,7585,Bandung,Good,4.25,81.01,300
1681,Seller1681,Surabaya,Chick-fil-A,Salad,29,User1123,8732,Surabaya,Good,1.15,19.12,508
1682,Seller1682,Surabaya,Popeyes,Pizza,58,User5491,6167,Surabaya,Poor,3.37,98.79,79
1683,Seller1683,Jakarta,Pizza Hut,Donut,20,User2193,9454,Jakarta,Excellent,3.48,55.1,633
1684,Seller1684,Surabaya,Wendy's,Donut,21,User4014,7432,Jakarta,Good,3.59,34.93,989
1685,Seller1685,Jakarta,Panda Express,Sandwich,18,User9559,2264,Jakarta,Average,1.68,80.3,381
1686,Seller1686,Bandung,KFC,Chicken,35,User1514,175,Surabaya,Poor,3.21,85.81,251
1687,Seller1687,Bandung,Five Guys,Ice Cream,16,User2730,5561,Surabaya,Good,4.08,48.15,257
1688,Seller1688,Surabaya,Sonic Drive-In,Salad,37,User9139,163,Surabaya,Good,1.06,63.99,818
1689,Seller1689,Surabaya,Panera Bread,Pizza,18,User2635,2353,Bandung,Average,2.69,67.86,822
1690,Seller1690,Jakarta,Subway,Donut,58,User6317,856,Jakarta,Good,4.11,43.49,951
1691,Seller1691,Surabaya,Chick-fil-A,Salad,18,User9706,7075,Surabaya,Good,2.48,69.86,386
1692,Seller1692,Bandung,Five Guys,Donut,50,User9309,4791,Bandung,Excellent,1.56,58.97,607
1693,Seller1693,Jakarta,McDonald's,Coffee,53,User7050,8568,Jakarta,Good,3.85,48.64,408
1694,Seller1694,Surabaya,Wendy's,Ice Cream,26,User5946,4309,Surabaya,Excellent,4.15,33.79,720
1695,Seller1695,Surabaya,Jack in the Box,Pizza,37,User6091,9933,Bandung,Good,4.07,29.3,770
1696,Seller1696,Jakarta,Pizza Hut,Pasta,47,User6902,935,Surabaya,Good,4.38,69.47,72
1697,Seller1697,Jakarta,Chipotle,Salad,31,User5822,5192,Surabaya,Excellent,2.9,82.2,105
1698,Seller1698,Jakarta,Subway,Pasta,29,User2324,7730,Surabaya,Good,2.3,42.86,717
1699,Seller1699,Surabaya,Chipotle,Ice Cream,33,User1913,4278,Jakarta,Average,4.34,81.99,375
1700,Seller1700,Bandung,Panera Bread,Donut,58,User1162,5031,Surabaya,Excellent,1.49,61.15,676
1701,Seller1701,Surabaya,Chipotle,Ice Cream,47,User1818,6198,Surabaya,Average,1.4,72.8,742
1702,Seller1702,Jakarta,Jack in the Box,Burger,20,User6054,9673,Jakarta,Excellent,3.39,56.33,54
1703,Seller1703,Jakarta,Little Caesars,Salad,29,User5450,752,Jakarta,Average,4.51,79.93,564
1704,Seller1704,Bandung,Domino's Pizza,Coffee,41,User1966,8451,Jakarta,Poor,3.37,22.7,58
1705,Seller1705,Bandung,Burger King,Donut,31,User6496,6357,Surabaya,Excellent,2.62,24.49,35
1706,Seller1706,Jakarta,Burger King,Burger,45,User9759,5165,Surabaya,Poor,1.12,83.72,964
1707,Seller1707,Bandung,Chick-fil-A,Pasta,53,User9285,9990,Jakarta,Poor,2.55,74.44,856
1708,Seller1708,Bandung,Sonic Drive-In,Burger,40,User1774,5223,Surabaya,Good,3.8,24.27,463
1709,Seller1709,Surabaya,Subway,Taco,54,User7811,2220,Surabaya,Average,4.09,33.75,417
1710,Seller1710,Jakarta,McDonald's,Ice Cream,15,User2734,9111,Jakarta,Good,4.15,26.25,255
1711,Seller1711,Surabaya,Subway,Pizza,38,User4463,7448,Surabaya,Poor,3.16,95.96,724
